290184632	20140319	201403	2014	2014.2164	IND	MUMBAI	IND								CRM	GANG						CRM			1	173	173	17	4	-5.0	4	1	4	1.19047619047619	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20140320	http://www.taipeitimes.com/News/world/archives/2014/03/21/2003586208
290184633	20140319	201403	2014	2014.2164	IND	MUMBAI	IND								CRM	GANG						CRM			1	173	173	17	4	-5.0	2	1	2	1.19047619047619	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20140320	http://www.taipeitimes.com/News/world/archives/2014/03/21/2003586208
290184634	20140319	201403	2014	2014.2164	IND	MUMBAI	IND								CRM	GANG						CRM			1	1821	182	18	4	-9.0	6	1	6	1.19047619047619	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20140320	http://www.taipeitimes.com/News/world/archives/2014/03/21/2003586208
290184645	20140319	201403	2014	2014.2164	IRL	IRELAND	IRL								CRM	CRIMINAL						CRM			1	173	173	17	4	-5.0	2	1	2	1.35658914728682	1	Ireland	EI	EI	53	-8	EI	1	Ireland	EI	EI	53	-8	EI	1	Ireland	EI	EI	53	-8	EI	20140320	http://www.irishexaminer.com/ireland/cwgbcwojeycw/rss2/
290184651	20140319	201403	2014	2014.2164	IRN	IRAN	IRN								AUT	VIENNA	AUT								1	164	164	16	4	-7.0	6	1	6	1.417004048583	1	Iran	IR	IR	32	53	IR	4	Vienna, Wien, Austria	AU	AU09	48.2	16.3667	-1995499	1	Iran	IR	IR	32	53	IR	20140320	http://www.fxstreet.com/analysis/daily-fx-market-commentary09/2014/03/20/
290184652	20140319	201403	2014	2014.2164	IRN	IRAN	IRN								AUT	AUSTRIA	AUT								1	164	164	16	4	-7.0	2	1	2	1.417004048583	1	Iran	IR	IR	32	53	IR	1	Iran	IR	IR	32	53	IR	1	Iran	IR	IR	32	53	IR	20140320	http://www.fxstreet.com/analysis/daily-fx-market-commentary09/2014/03/20/
290184679	20140319	201403	2014	2014.2164	ISRSET	ISRAEL	ISR					SET			ISR	ISRAEL	ISR								0	193	193	19	4	-10.0	1	1	1	1.74825174825175	4	Nablus, West Bank (general), West Bank	WE	WE00	32.2199	35.2636	-795575	1	Israel	IS	IS	31.5	34.75	IS	1	Israel	IS	IS	31.5	34.75	IS	20140320	http://palsolidarity.org/2014/03/the-remains-of-martyr-ahmad-saleh-finally-returned-to-family/
290184680	20140319	201403	2014	2014.2164	ISRSET	ISRAEL	ISR					SET			ISR	ISRAEL	ISR								0	193	193	19	4	-10.0	1	1	1	1.74825174825175	1	Israel	IS	IS	31.5	34.75	IS	1	Israel	IS	IS	31.5	34.75	IS	1	Israel	IS	IS	31.5	34.75	IS	20140320	http://palsolidarity.org/2014/03/the-remains-of-martyr-ahmad-saleh-finally-returned-to-family/
290184683	20140319	201403	2014	2014.2164	ISRSET	ISRAELI	ISR					SET			PSE	PALESTINIAN	PSE								0	193	193	19	4	-10.0	1	1	1	1.74825174825175	1	Israel	IS	IS	31.5	34.75	IS	1	Israel	IS	IS	31.5	34.75	IS	1	Israel	IS	IS	31.5	34.75	IS	20140320	http://palsolidarity.org/2014/03/the-remains-of-martyr-ahmad-saleh-finally-returned-to-family/
290184711	20140319	201403	2014	2014.2164	JUD	COUNSEL						JUD			CRM	CRIMINAL						CRM			1	173	173	17	4	-5.0	3	1	3	1.35658914728682	1	Ireland	EI	EI	53	-8	EI	1	Ireland	EI	EI	53	-8	EI	1	Ireland	EI	EI	53	-8	EI	20140320	http://www.irishexaminer.com/ireland/cwgbcwojeycw/rss2/
290184716	20140319	201403	2014	2014.2164	JUD	MAGISTRATE						JUD			MED	WEBSITE						MED			1	173	173	17	4	-5.0	8	1	8	0.909090909090909	4	Freetown, Western Area, Sierra Leone	SL	SL04	8.49	-13.2342	-1315606	4	Freetown, Western Area, Sierra Leone	SL	SL04	8.49	-13.2342	-1315606	4	Freetown, Western Area, Sierra Leone	SL	SL04	8.49	-13.2342	-1315606	20140320	http://news.sl/drwebsite/publish/article_200524978.shtml
290184723	20140319	201403	2014	2014.2164	JUD	LAWYER						JUD			VNM	VIETNAM	VNM								1	173	173	17	4	-5.0	4	1	4	4.04312668463612	4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	21.0333	105.85	-3714993	4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	21.0333	105.85	-3714993	4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	21.0333	105.85	-3714993	20140320	http://tuoitrenews.vn/society/18468/blogger-pham-viet-dao-jailed-for-abusing-democratic-freedoms
290184739	20140319	201403	2014	2014.2164	KHM	CAMBODIA	KHM								GOV	AUTHORITIES						GOV			1	141	141	14	3	-6.5	4	1	4	2.4390243902439	4	Boeng Kak, KâóCham, Cambodia	CB	CB02	11.9618	105.334	-1023703	4	Phnom Penh, (CB11), Cambodia	CB	CB11	11.55	104.917	-1033783	4	Boeng Kak, KâóCham, Cambodia	CB	CB02	11.9618	105.334	-1023703	20140320	http://sithi.org/temp.php?url=news_detail.php&mid=11304&&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+sithi%2Fnews+%28SITHI+Portal+%28Human+Rights+in+the+News%29%29
290184740	20140319	201403	2014	2014.2164	KHM	CAMBODIA	KHM								GOV	AUTHORITIES						GOV			1	141	141	14	3	-6.5	4	1	4	2.4390243902439	4	Phnom Penh, (CB11), Cambodia	CB	CB11	11.55	104.917	-1033783	4	Phnom Penh, (CB11), Cambodia	CB	CB11	11.55	104.917	-1033783	4	Phnom Penh, (CB11), Cambodia	CB	CB11	11.55	104.917	-1033783	20140320	http://sithi.org/temp.php?url=news_detail.php&mid=11304&&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+sithi%2Fnews+%28SITHI+Portal+%28Human+Rights+in+the+News%29%29
290184751	20140319	201403	2014	2014.2164	LAB	WORKER						LAB													1	191	191	19	4	-9.5	3	1	3	2.58620689655172	4	Kompong Speu, KâóSpoe, Cambodia	CB	CB04	11.4533	104.521	-1023804	0							4	Kompong Speu, KâóSpoe, Cambodia	CB	CB04	11.4533	104.521	-1023804	20140320	http://sithi.org/temp.php?url=news_detail.php&mid=11310&&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+sithi%2Fnews+%28SITHI+Portal+%28Human+Rights+in+the+News%29%29
290184752	20140319	201403	2014	2014.2164	LAB	WORKER						LAB			KHM	CAMBODIA	KHM								1	144	144	14	3	-7.5	6	1	6	2.58620689655172	4	Kompong Speu, KâóSpoe, Cambodia	CB	CB04	11.4533	104.521	-1023804	4	Kompong Speu, KâóSpoe, Cambodia	CB	CB04	11.4533	104.521	-1023804	4	Kompong Speu, KâóSpoe, Cambodia	CB	CB04	11.4533	104.521	-1023804	20140320	http://sithi.org/temp.php?url=news_detail.php&mid=11310&&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+sithi%2Fnews+%28SITHI+Portal+%28Human+Rights+in+the+News%29%29
290184753	20140319	201403	2014	2014.2164	LAB	WORKER						LAB			KHM	CAMBODIA	KHM								1	191	191	19	4	-9.5	1	1	1	2.58620689655172	4	Kompong Speu, KâóSpoe, Cambodia	CB	CB04	11.4533	104.521	-1023804	4	Kompong Speu, KâóSpoe, Cambodia	CB	CB04	11.4533	104.521	-1023804	4	Kompong Speu, KâóSpoe, Cambodia	CB	CB04	11.4533	104.521	-1023804	20140320	http://sithi.org/temp.php?url=news_detail.php&mid=11310&&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+sithi%2Fnews+%28SITHI+Portal+%28Human+Rights+in+the+News%29%29
290184770	20140319	201403	2014	2014.2164	LEG	CHAMBER						LEG			COP	POLICE						COP			1	174	174	17	4	-5.0	10	1	10	1.26582278481013	4	Villa Lugano, Distrito Federal, Argentina	AR	AR07	-34.6791	-58.4726	-1019018	4	Villa Lugano, Distrito Federal, Argentina	AR	AR07	-34.6791	-58.4726	-1019018	4	Villa Lugano, Distrito Federal, Argentina	AR	AR07	-34.6791	-58.4726	-1019018	20140320	http://www.buenosairesherald.com/article/154945/city-lawmakers-sign-request-to-stop-villa-lugano-eviction
290184792	20140319	201403	2014	2014.2164	LEG	PARLIAMENT						LEG			may	MALAYS			may						0	1821	182	18	4	-9.0	18	2	18	0.655237635317316	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20140320	http://news.malaysia.msn.com/tmi/dap-threatens-to-haul-deputy-minister-before-rights-committee-over-child-rape-remarks
290184793	20140319	201403	2014	2014.2164	LEG	PARLIAMENT						LEG			may	MALAYS			may						0	1821	182	18	4	-9.0	2	1	2	0.727272727272727	1	Malaysia	MY	MY	2.5	112.5	MY	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20140320	http://news.malaysia.msn.com/tmi/dap-threatens-to-haul-deputy-minister-before-rights-committee-over-child-rape-remarks
290184840	20140319	201403	2014	2014.2164	MED	SPOKESMAN						MED			BUS	COMPANY						BUS			1	141	141	14	3	-6.5	8	1	8	0.574712643678161	4	Caribe, MonseñNouel, Dominican Republic	DR	DR31	18.9677	-70.3831	-3348965	4	Caribe, MonseñNouel, Dominican Republic	DR	DR31	18.9677	-70.3831	-3348965	4	Caribe, MonseñNouel, Dominican Republic	DR	DR31	18.9677	-70.3831	-3348965	20140320	http://www.dominicantoday.com/dr/local/2014/3/20/50916/Wildcat-strike-halts-fuel-dispatch-from-Dominican-Republic-refinery
290184841	20140319	201403	2014	2014.2164	MED	SPOKESMAN						MED			BUS	COMPANY						BUS			1	173	173	17	4	-5.0	6	1	6	0.574712643678161	4	Caribe, MonseñNouel, Dominican Republic	DR	DR31	18.9677	-70.3831	-3348965	4	Caribe, MonseñNouel, Dominican Republic	DR	DR31	18.9677	-70.3831	-3348965	4	Caribe, MonseñNouel, Dominican Republic	DR	DR31	18.9677	-70.3831	-3348965	20140320	http://www.dominicantoday.com/dr/local/2014/3/20/50916/Wildcat-strike-halts-fuel-dispatch-from-Dominican-Republic-refinery
290184938	20140319	201403	2014	2014.2164	NGA	LAGOS	NGA																		1	193	193	19	4	-10.0	10	1	10	2.06185567010309	4	Lagos, Lagos, Nigeria	NI	NI05	6.45306	3.39583	-2017355	0							4	Lagos, Lagos, Nigeria	NI	NI05	6.45306	3.39583	-2017355	20140320	http://allafrica.com/stories/201403200321.html
290184940	20140319	201403	2014	2014.2164	NGA	BENIN CITY	NGA								COP	POLICE						COP			1	193	193	19	4	-10.0	2	1	2	1.77777777777778	5	Edo State, Edo, Nigeria	NI	NI37	6.5	6	29623	5	Edo State, Edo, Nigeria	NI	NI37	6.5	6	29623	5	Edo State, Edo, Nigeria	NI	NI37	6.5	6	29623	20140320	http://leadership.ng/news/357528/police-foil-kidnap-attempt-pregnant-woman-kills-3
290184943	20140319	201403	2014	2014.2164	NGA	MAIDUGURI	NGA								EDU	SCHOOL						EDU			1	1721	172	17	4	-5.0	2	1	2	0.740740740740741	4	Maiduguri, Borno, Nigeria	NI	NI27	11.8464	13.1603	-2018369	5	Borno State, Borno, Nigeria	NI	NI27	11.5	13	-2003010	5	Borno State, Borno, Nigeria	NI	NI27	11.5	13	-2003010	20140320	http://allafrica.com/stories/201403201390.html
290184952	20140319	201403	2014	2014.2164	NGA	BENIN CITY	NGA								NGACOP	NIGERIA	NGA					COP			1	193	193	19	4	-10.0	4	1	4	1.77777777777778	5	Edo State, Edo, Nigeria	NI	NI37	6.5	6	29623	5	Edo State, Edo, Nigeria	NI	NI37	6.5	6	29623	5	Edo State, Edo, Nigeria	NI	NI37	6.5	6	29623	20140320	http://leadership.ng/news/357528/police-foil-kidnap-attempt-pregnant-woman-kills-3
290184959	20140319	201403	2014	2014.2164	NGACOP	NIGERIA	NGA					COP			NGA	BENIN CITY	NGA								1	181	181	18	4	-9.0	4	1	4	1.77777777777778	5	Edo State, Edo, Nigeria	NI	NI37	6.5	6	29623	1	Benin	BN	BN	9.5	2.25	BN	5	Edo State, Edo, Nigeria	NI	NI37	6.5	6	29623	20140320	http://leadership.ng/news/357528/police-foil-kidnap-attempt-pregnant-woman-kills-3
290184960	20140319	201403	2014	2014.2164	NGAEDU	MAIDUGURI	NGA					EDU			EDU	SCHOOL						EDU			1	1721	172	17	4	-5.0	8	1	8	0.740740740740741	4	Maiduguri, Borno, Nigeria	NI	NI27	11.8464	13.1603	-2018369	5	Borno State, Borno, Nigeria	NI	NI27	11.5	13	-2003010	5	Borno State, Borno, Nigeria	NI	NI27	11.5	13	-2003010	20140320	http://allafrica.com/stories/201403201390.html
290184989	20140319	201403	2014	2014.2164	NZL	NEW ZEALANDER	NZL								AUS	AUSTRALIA	AUS								1	173	173	17	4	-5.0	4	2	4	0.92720746058767	1	New Zealand	NZ	NZ	-41	174	NZ	4	Perth, Western Australia, Australia	AS	AS08	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	-31.9333	115.833	-1594675	20140320	http://www.odt.co.nz/news/world/295967/best-lead-we-have-right-now
290185024	20140319	201403	2014	2014.2164	PHL	PHILIPPINE	PHL								AUS	AUSTRALIA	AUS								1	173	173	17	4	-5.0	1	1	1	1.03092783505155	4	Zamboanga, Zamboanga, Philippines	RP	RPG7	6.91025	122.072	-2460321	4	Paranaque City, City of Paranaque, Philippines	RP	RPL7	14.4998	120.992	-2444838	4	Zamboanga, Zamboanga, Philippines	RP	RPG7	6.91025	122.072	-2460321	20140320	http://www.tempo.com.ph/2014/03/kfr-gang-leader-captured-in-pque/
290185025	20140319	201403	2014	2014.2164	PHL	PHILIPPINE	PHL								AUS	AUSTRALIA	AUS								1	173	173	17	4	-5.0	3	1	3	1.03092783505155	4	Zamboanga, Zamboanga, Philippines	RP	RPG7	6.91025	122.072	-2460321	4	Zamboanga, Zamboanga, Philippines	RP	RPG7	6.91025	122.072	-2460321	4	Zamboanga, Zamboanga, Philippines	RP	RPG7	6.91025	122.072	-2460321	20140320	http://www.tempo.com.ph/2014/03/kfr-gang-leader-captured-in-pque/
290185039	20140319	201403	2014	2014.2164	PHLGOV	PHILIPPINE	PHL					GOV			BUS	CORPORATION						BUS			1	173	173	17	4	-5.0	1	1	1	1.52671755725191	5	Tarlac City, City of Tarlac, Philippines	RP	RPO3	15.45	120.433	-2456910	4	Mapalacsiao, City of Tarlac, Philippines	RP	RPO3	15.4286	120.651	-2438250	4	Hacienda Luisita, Cadiz, Philippines	RP	RPB1	10.9582	123.177	10754076	20140320	http://bulatlat.com/main/2014/03/21/luisita-farmers-file-another-case-vs-cojuangco-aquinos-before-doj/
290185055	20140319	201403	2014	2014.2164	PSE	WEST BANK	PSE								ISR	ISRAEL	ISR								0	193	193	19	4	-10.0	4	1	4	1.74825174825175	4	Asira, West Bank (general), West Bank	WE	WE00	32.2512	35.2672	-793572	1	Israel	IS	IS	31.5	34.75	IS	1	Israel	IS	IS	31.5	34.75	IS	20140320	http://palsolidarity.org/2014/03/the-remains-of-martyr-ahmad-saleh-finally-returned-to-family/
290185076	20140319	201403	2014	2014.2164	QAT	QATAR	QAT								BGDELIOPP	KHALEDA ZIA	BGD					ELI	OPP		1	173	173	17	4	-5.0	2	1	2	2.0979020979021	4	Dhaka, Dhaka, Bangladesh	BG	BG81	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	23.7231	90.4086	-2737683	20140320	http://thepeninsulaqatar.com/news/asia/276805/zia-s-graft-trial-to-begin-on-apr-21
290185134	20140319	201403	2014	2014.2164	RUS	RUSSIAN	RUS								UKRMIL	UKRAINE	UKR					MIL			0	173	173	17	4	-5.0	2	1	2	3.7280701754386	1	Russia	RS	RS	60	100	RS	1	Germany	GM	GM	51	9	GM	1	Ukraine	UP	UP	49	32	UP	20140320	http://www.standard.co.uk/news/world/david-cameron-backs-deeper-defence-ties-to-ukraine-9204979.html
290185135	20140319	201403	2014	2014.2164	RUS	RUSSIAN	RUS								UKRMIL	UKRAINE	UKR					MIL			0	173	173	17	4	-5.0	8	1	8	3.7280701754386	1	Russia	RS	RS	60	100	RS	1	Ukraine	UP	UP	49	32	UP	1	Russia	RS	RS	60	100	RS	20140320	http://www.standard.co.uk/news/world/david-cameron-backs-deeper-defence-ties-to-ukraine-9204979.html
290185170	20140319	201403	2014	2014.2164	SGP	SINGAPORE	SGP								IDN	INDONESIAN	IDN								1	173	173	17	4	-5.0	8	1	8	0	4	Victoria Park, Singapore (general), Singapore	SN	SN00	1.32028	103.802	-73740	5	Central Java, Jawa Tengah, Indonesia	ID	ID07	-7.5	110	-2679924	5	Central Java, Jawa Tengah, Indonesia	ID	ID07	-7.5	110	-2679924	20140320	http://www.todayonline.com/singapore/victoria-park-murder-maid-charged-murdering-socialite
290185171	20140319	201403	2014	2014.2164	SGP	SINGAPORE	SGP								IDN	INDONESIA	IDN								1	173	173	17	4	-5.0	2	1	2	0	4	Victoria Park, Singapore (general), Singapore	SN	SN00	1.32028	103.802	-73740	4	Victoria Park, Singapore (general), Singapore	SN	SN00	1.32028	103.802	-73740	5	Central Java, Jawa Tengah, Indonesia	ID	ID07	-7.5	110	-2679924	20140320	http://www.todayonline.com/singapore/victoria-park-murder-maid-charged-murdering-socialite
290185175	20140319	201403	2014	2014.2164	SLEJUD	SIERRA LEONE	SLE					JUD			MED	WEBSITE						MED			1	173	173	17	4	-5.0	1	1	1	0.909090909090909	4	Freetown, Western Area, Sierra Leone	SL	SL04	8.49	-13.2342	-1315606	4	Freetown, Western Area, Sierra Leone	SL	SL04	8.49	-13.2342	-1315606	4	Freetown, Western Area, Sierra Leone	SL	SL04	8.49	-13.2342	-1315606	20140320	http://news.sl/drwebsite/publish/article_200524978.shtml
290185176	20140319	201403	2014	2014.2164	SLEJUD	SIERRA LEONE	SLE					JUD			SLE	SIERRA LEONE	SLE								1	173	173	17	4	-5.0	1	1	1	0.909090909090909	4	Freetown, Western Area, Sierra Leone	SL	SL04	8.49	-13.2342	-1315606	4	Freetown, Western Area, Sierra Leone	SL	SL04	8.49	-13.2342	-1315606	4	Freetown, Western Area, Sierra Leone	SL	SL04	8.49	-13.2342	-1315606	20140320	http://news.sl/drwebsite/publish/article_200524978.shtml
290185179	20140319	201403	2014	2014.2164	SYR	SYRIAN	SYR																		1	195	195	19	4	-10.0	10	1	10	1.20481927710843	4	Qalamun, Rif Dimashq, Syria	SY	SY08	34.1001	36.7057	-2538709	0							4	Qalamun, Rif Dimashq, Syria	SY	SY08	34.1001	36.7057	-2538709	20140320	http://www.ptinews.com/news/4518309_Syria-air-force-raids-Lebanon-s-Arsal--security-.html
290185187	20140319	201403	2014	2014.2164	THA	PHATTHALUNG	THA								CRM	ILLEGAL IMMIGRANT						CRM			0	173	173	17	4	-5.0	80	2	80	0.937549263531622	4	Phatthalung, Phatthalung, Thailand	TH	TH66	7.61786	100.078	-3252826	4	Phatthalung, Phatthalung, Thailand	TH	TH66	7.61786	100.078	-3252826	4	Phatthalung, Phatthalung, Thailand	TH	TH66	7.61786	100.078	-3252826	20140320	http://www.brudirect.com/0-southeast-asia/southeast-asia-thailand/item/272-police-close-in-on-smugglers/RS=%5EADAOXNjt2Ly6pKO5zPGzxRGnhPCvYE-
290185188	20140319	201403	2014	2014.2164	THA	THAILAND	THA								KHM	CAMBODIA	KHM								1	173	173	17	4	-5.0	1	1	1	0.909090909090909	4	Preah, KâóThum, Cambodia	CB	CB05	13.5943	105.063	-1028841	1	Thailand	TH	TH	15	100	TH	1	Thailand	TH	TH	15	100	TH	20140320	http://www.phnompenhpost.com/national/cambodian-illegal-loggers-repatriated
290185189	20140319	201403	2014	2014.2164	THA	THAILAND	THA								KHM	CAMBODIA	KHM								1	173	173	17	4	-5.0	1	1	1	0.909090909090909	1	Thailand	TH	TH	15	100	TH	4	Preah, KâóThum, Cambodia	CB	CB05	13.5943	105.063	-1028841	4	Preah, KâóThum, Cambodia	CB	CB05	13.5943	105.063	-1028841	20140320	http://www.phnompenhpost.com/national/cambodian-illegal-loggers-repatriated
290185190	20140319	201403	2014	2014.2164	THA	THAILAND	THA								KHM	CAMBODIA	KHM								1	173	173	17	4	-5.0	1	1	1	0.909090909090909	1	Thailand	TH	TH	15	100	TH	4	Preah, KâóThum, Cambodia	CB	CB05	13.5943	105.063	-1028841	1	Thailand	TH	TH	15	100	TH	20140320	http://www.phnompenhpost.com/national/cambodian-illegal-loggers-repatriated
290185191	20140319	201403	2014	2014.2164	THA	THAILAND	THA								KHM	CAMBODIAN	KHM								1	173	173	17	4	-5.0	2	1	2	0.909090909090909	1	Thailand	TH	TH	15	100	TH	1	Thailand	TH	TH	15	100	TH	1	Thailand	TH	TH	15	100	TH	20140320	http://www.phnompenhpost.com/national/cambodian-illegal-loggers-repatriated
290185223	20140319	201403	2014	2014.2164	UAF	GUNMEN						UAF			FSM	FEDERATED STATES OF MICRONESIA	FSM								1	181	181	18	4	-9.0	10	1	10	2.31481481481481	1	Micronesia	FM	FM	6.9167	158.25	FM	1	Micronesia	FM	FM	6.9167	158.25	FM	1	Micronesia	FM	FM	6.9167	158.25	FM	20140320	http://www.thisdaylive.com/articles/kidnapped-wazobia-fm-presenter-akas-baba-regains-freedom/174197/
290185224	20140319	201403	2014	2014.2164	UGA	UGANDAN	UGA																		0	141	141	14	3	-6.5	2	1	2	1.03305785123967	1	Uganda	UG	UG	1	32	UG	0							1	Botswana	BC	BC	-22	24	BC	20140320	http://www.sundaystandard.info/article.php?NewsID=19467&GroupID=1
290185225	20140319	201403	2014	2014.2164	UGA	UGANDAN	UGA																		0	141	141	14	3	-6.5	2	1	2	1.03305785123967	1	Uganda	UG	UG	1	32	UG	0							1	Uganda	UG	UG	1	32	UG	20140320	http://www.sundaystandard.info/article.php?NewsID=19467&GroupID=1
290185226	20140319	201403	2014	2014.2164	UGA	UGANDAN	UGA								BWAREF	BOTSWANA	BWA					REF			0	141	141	14	3	-6.5	4	1	4	1.03305785123967	1	Uganda	UG	UG	1	32	UG	1	Botswana	BC	BC	-22	24	BC	1	Uganda	UG	UG	1	32	UG	20140320	http://www.sundaystandard.info/article.php?NewsID=19467&GroupID=1
290185230	20140319	201403	2014	2014.2164	UGAREF	UGANDA	UGA					REF													0	141	141	14	3	-6.5	2	1	2	1.03305785123967	1	Uganda	UG	UG	1	32	UG	0							1	Botswana	BC	BC	-22	24	BC	20140320	http://www.sundaystandard.info/article.php?NewsID=19467&GroupID=1
290185231	20140319	201403	2014	2014.2164	UGAREF	UGANDAN	UGA					REF													0	141	141	14	3	-6.5	4	1	4	1.03305785123967	1	Uganda	UG	UG	1	32	UG	0							1	Uganda	UG	UG	1	32	UG	20140320	http://www.sundaystandard.info/article.php?NewsID=19467&GroupID=1
290185232	20140319	201403	2014	2014.2164	UGAREF	UGANDAN	UGA					REF			BWAREF	BOTSWANA	BWA					REF			0	141	141	14	3	-6.5	6	1	6	1.03305785123967	1	Uganda	UG	UG	1	32	UG	1	Botswana	BC	BC	-22	24	BC	1	Uganda	UG	UG	1	32	UG	20140320	http://www.sundaystandard.info/article.php?NewsID=19467&GroupID=1
290185242	20140319	201403	2014	2014.2164	UKR	UKRAINIAN	UKR																		1	152	152	15	4	-7.2	10	1	10	2.37467018469657	4	Kiev, Ukraine (general), Ukraine	UP	UP00	50.4333	30.5167	-1044367	0							4	Kiev, Ukraine (general), Ukraine	UP	UP00	50.4333	30.5167	-1044367	20140320	http://www.themalaysianinsider.com/world/article/us-eyes-military-supplies-for-ukraine-seeks-to-avoid-escalation
290185243	20140319	201403	2014	2014.2164	UKR	UKRAINE	UKR								COP	POLICE						COP			1	193	193	19	4	-10.0	6	1	6	0.605449041372351	4	Simferopol, Krym, Avtonomna Respublika, Ukraine	UP	UP11	44.9572	34.1108	-1054041	4	Crimea, Krym, Avtonomna Respublika, Ukraine	UP	UP11	45	34	-1043950	4	Crimea, Krym, Avtonomna Respublika, Ukraine	UP	UP11	45	34	-1043950	20140320	http://voiceofrussia.com/news/2014_03_20/Simferopol-shooter-detained-Crimean-1st-deputy-PM-8213/
290185244	20140319	201403	2014	2014.2164	UKR	UKRAINE	UKR								COP	POLICE						COP			1	193	193	19	4	-10.0	2	1	2	0.605449041372351	4	Simferopol, Krym, Avtonomna Respublika, Ukraine	UP	UP11	44.9572	34.1108	-1054041	4	Crimea, Krym, Avtonomna Respublika, Ukraine	UP	UP11	45	34	-1043950	4	Simferopol, Krym, Avtonomna Respublika, Ukraine	UP	UP11	44.9572	34.1108	-1054041	20140320	http://voiceofrussia.com/news/2014_03_20/Simferopol-shooter-detained-Crimean-1st-deputy-PM-8213/
290185253	20140319	201403	2014	2014.2164	UKR	UKRAINIAN	UKR								MIL	MILITARY						MIL			1	152	152	15	4	-7.2	2	1	2	1.65289256198347	1	Ukraine	UP	UP	49	32	UP	1	Ukraine	UP	UP	49	32	UP	1	Ukraine	UP	UP	49	32	UP	20140320	http://www.themalaysianinsider.com/world/article/no-plans-to-cross-into-eastern-ukraine-says-russia
290185294	20140319	201403	2014	2014.2164	UKROPP	UKRAINIAN	UKR					OPP													0	1822	182	18	4	-9.0	6	2	6	3.34161330283217	4	Kiev, Ukraine (general), Ukraine	UP	UP00	50.4333	30.5167	-1044367	0							4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	20140320	http://www.aljazeera.com/indepth/opinion/2014/03/ukraine-crisis-will-drumbeat-lea-20143205195586929.html
290185320	20140319	201403	2014	2014.2164	USA	PORTLAND	USA																		1	192	192	19	4	-9.5	7	1	7	2.69662921348315	2	Nevada, United States	US	USNV	38.4199	-117.122	NV	0							2	Nevada, United States	US	USNV	38.4199	-117.122	NV	20140320	http://www.salem-news.com/articles/march192014/border-cross.php
290185321	20140319	201403	2014	2014.2164	USA	PORTLAND	USA																		1	192	192	19	4	-9.5	1	1	1	2.69662921348315	1	Spain	SP	SP	40	-4	SP	0							2	Nevada, United States	US	USNV	38.4199	-117.122	NV	20140320	http://www.salem-news.com/articles/march192014/border-cross.php
290185322	20140319	201403	2014	2014.2164	USA	UNITED STATES	USA																		1	193	193	19	4	-10.0	4	1	4	4.0650406504065	2	Florida, United States	US	USFL	27.8333	-81.717	FL	0							3	Key West, Florida, United States	US	USFL	24.5557	-81.7826	294048	20140320	http://www.express.co.uk/news/showbiz/465848/Charlize-Theron-flaunts-her-enviable-bikini-body-during-beachside-photo-shoot-in-Florida?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+daily-express-news-showbiz+%28Daily+Express+%3A%3A+News+%2F+Sh
290185325	20140319	201403	2014	2014.2164	USA	RHODE ISLAND	USA								AUS	VICTORIA	AUS								1	193	193	19	4	-10.0	4	1	4	2.46913580246914	2	Massachusetts, United States	US	USMA	42.2373	-71.5314	MA	2	Rhode Island, United States	US	USRI	41.6772	-71.5101	RI	2	Massachusetts, United States	US	USMA	42.2373	-71.5314	MA	20140320	http://www.providencejournal.com/business/press-releases/20140320-500000-jury-verdict-awarded-to-nurse-injured-at-r.i.-veterans-home.ece
